,path,flow,name,node_id,thres_freq,type,rm_plant,rm_poll,codelengths,num_nodes,num_leaf_modules,max_depth,num_top_modules,entropy_rate,relative_codelength_savings
2729,"(5, 35)",0.00020903010033444816,1047,1047,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2730,"(5, 36)",0.00020903010033444816,1055,1055,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2731,"(5, 37)",0.00020903010033444816,1061,1061,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2732,"(5, 38)",0.00020903010033444816,1066,1066,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2733,"(5, 39)",0.00020903010033444816,1425,1425,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2734,"(5, 40)",0.00020903010033444816,1186,1186,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2735,"(5, 41)",0.00020903010033444816,1247,1247,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2736,"(5, 42)",0.00020903010033444816,1251,1251,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2737,"(5, 43)",0.00020903010033444816,1268,1268,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2738,"(5, 44)",0.00020903010033444816,1286,1286,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2739,"(5, 45)",0.00020903010033444816,1298,1298,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2740,"(5, 46)",0.00020903010033444816,1364,1364,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2741,"(5, 47)",0.00020903010033444816,1366,1366,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2742,"(5, 48)",0.00020903010033444816,1415,1415,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2743,"(6, 1)",0.02090301003344481,14,14,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2744,"(6, 2)",0.011496655518394648,1208,1208,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2745,"(6, 3)",0.00229933110367893,13,13,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2746,"(6, 4)",0.0018812709030100337,49,49,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2747,"(6, 5)",0.0018812709030100335,1469,1469,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2748,"(6, 6)",0.0014632107023411372,1211,1211,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2749,"(6, 7)",0.0010451505016722408,1022,1022,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2750,"(6, 8)",0.0008361204013377926,41,41,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2751,"(6, 9)",0.0008361204013377926,1216,1216,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2752,"(6, 10)",0.0008361204013377926,1598,1598,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2753,"(6, 11)",0.0008361204013377926,1185,1185,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2754,"(6, 12)",0.0006270903010033445,1198,1198,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2755,"(6, 13)",0.0006270903010033445,1431,1431,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2756,"(6, 14)",0.0006270903010033445,1603,1603,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2757,"(6, 15)",0.0004180602006688963,1601,1601,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2758,"(6, 16)",0.0004180602006688963,1234,1234,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2759,"(6, 17)",0.0004180602006688963,1421,1421,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2760,"(6, 18)",0.0004180602006688963,1464,1464,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2761,"(6, 19)",0.0004180602006688963,1472,1472,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2762,"(6, 20)",0.00020903010033444816,1677,1677,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2763,"(6, 21)",0.00020903010033444816,1562,1562,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2764,"(6, 22)",0.00020903010033444816,1588,1588,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2765,"(6, 23)",0.00020903010033444816,1545,1545,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2766,"(6, 24)",0.00020903010033444816,1543,1543,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2767,"(6, 25)",0.00020903010033444816,1541,1541,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2768,"(6, 26)",0.00020903010033444816,1602,1602,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2769,"(6, 27)",0.00020903010033444816,1510,1510,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2770,"(6, 28)",0.00020903010033444816,1391,1391,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2771,"(6, 29)",0.00020903010033444816,1379,1379,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2772,"(6, 30)",0.00020903010033444816,1350,1350,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2773,"(6, 31)",0.00020903010033444816,1158,1158,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2774,"(6, 32)",0.00020903010033444816,1101,1101,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2775,"(6, 33)",0.00020903010033444816,1076,1076,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2776,"(6, 34)",0.00020903010033444816,1075,1075,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2777,"(6, 35)",0.00020903010033444816,1073,1073,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2778,"(6, 36)",0.00020903010033444816,1065,1065,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2779,"(6, 37)",0.00020903010033444816,1025,1025,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2780,"(7, 1)",0.023829431438127085,58,58,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2781,"(7, 2)",0.01337792642140468,1670,1670,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2782,"(7, 3)",0.005016722408026755,1035,1035,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2783,"(7, 4)",0.002090301003344482,1594,1594,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2784,"(7, 5)",0.0006270903010033445,1535,1535,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2785,"(7, 6)",0.0006270903010033445,1144,1144,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2786,"(7, 7)",0.0004180602006688963,73,73,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2787,"(7, 8)",0.0004180602006688963,1650,1650,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2788,"(7, 9)",0.0004180602006688963,1505,1505,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2789,"(7, 10)",0.0004180602006688963,1143,1143,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2790,"(7, 11)",0.0004180602006688963,1026,1026,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2791,"(7, 12)",0.00020903010033444816,1479,1479,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2792,"(7, 13)",0.00020903010033444816,1514,1514,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2793,"(7, 14)",0.00020903010033444816,1520,1520,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2794,"(7, 15)",0.00020903010033444816,1546,1546,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2795,"(7, 16)",0.00020903010033444816,1549,1549,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2796,"(7, 17)",0.00020903010033444816,1550,1550,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2797,"(7, 18)",0.00020903010033444816,1592,1592,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2798,"(7, 19)",0.00020903010033444816,1037,1037,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2799,"(7, 20)",0.00020903010033444816,1596,1596,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2800,"(7, 21)",0.00020903010033444816,1019,1019,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2801,"(8, 1)",0.015259197324414714,1660,1660,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2802,"(8, 2)",0.007316053511705684,26,26,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2803,"(8, 3)",0.004807692307692308,77,77,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2804,"(8, 4)",0.004807692307692307,78,78,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2805,"(8, 5)",0.0029264214046822745,33,33,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2806,"(8, 6)",0.0029264214046822745,76,76,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2807,"(8, 7)",0.0020903010033444815,1142,1142,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2808,"(8, 8)",0.0008361204013377926,1642,1642,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2809,"(8, 9)",0.0008361204013377926,1194,1194,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2810,"(8, 10)",0.0006270903010033445,1654,1654,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2811,"(8, 11)",0.0004180602006688963,1664,1664,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2812,"(8, 12)",0.0004180602006688963,1635,1635,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2813,"(8, 13)",0.0004180602006688963,1501,1501,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2814,"(8, 14)",0.0004180602006688963,1495,1495,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2815,"(8, 15)",0.0004180602006688963,1653,1653,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2816,"(8, 16)",0.0004180602006688963,1226,1226,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2817,"(8, 17)",0.0004180602006688963,1657,1657,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2818,"(8, 18)",0.00020903010033444816,1644,1644,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2819,"(8, 19)",0.00020903010033444816,1663,1663,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2820,"(8, 20)",0.00020903010033444816,1470,1470,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2821,"(8, 21)",0.00020903010033444816,1570,1570,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2822,"(8, 22)",0.00020903010033444816,1534,1534,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2823,"(8, 23)",0.00020903010033444816,1509,1509,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2824,"(8, 24)",0.00020903010033444816,1500,1500,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2825,"(8, 25)",0.00020903010033444816,1313,1313,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2826,"(8, 26)",0.00020903010033444816,1297,1297,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2827,"(8, 27)",0.00020903010033444816,1252,1252,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2828,"(8, 28)",0.00020903010033444816,1083,1083,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2829,"(8, 29)",0.00020903010033444816,75,75,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2830,"(8, 30)",0.00020903010033444816,50,50,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2831,"(8, 31)",0.00020903010033444816,30,30,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2832,"(9, 1)",0.015886287625418057,74,74,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2833,"(9, 2)",0.009824414715719062,72,72,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2834,"(9, 3)",0.006688963210702342,1434,1434,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2835,"(9, 4)",0.0016722408026755853,1439,1439,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2836,"(9, 5)",0.0010451505016722408,1052,1052,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2837,"(9, 6)",0.0008361204013377926,1403,1403,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2838,"(9, 7)",0.0006270903010033445,1645,1645,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2839,"(9, 8)",0.0006270903010033445,1414,1414,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2840,"(9, 9)",0.0006270903010033445,1392,1392,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2841,"(9, 10)",0.0004180602006688963,1628,1628,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2842,"(9, 11)",0.0004180602006688963,1590,1590,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2843,"(9, 12)",0.0004180602006688963,1445,1445,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2844,"(9, 13)",0.0004180602006688963,1460,1460,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2845,"(9, 14)",0.00020903010033444816,1057,1057,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2846,"(9, 15)",0.00020903010033444816,1347,1347,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2847,"(9, 16)",0.00020903010033444816,1565,1565,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2848,"(9, 17)",0.00020903010033444816,1525,1525,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2849,"(9, 18)",0.00020903010033444816,1519,1519,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2850,"(9, 19)",0.00020903010033444816,1487,1487,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2851,"(9, 20)",0.00020903010033444816,1468,1468,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2852,"(9, 21)",0.00020903010033444816,1467,1467,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2853,"(9, 22)",0.00020903010033444816,1465,1465,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2854,"(9, 23)",0.00020903010033444816,1463,1463,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2855,"(9, 24)",0.00020903010033444816,1456,1456,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2856,"(9, 25)",0.00020903010033444816,1068,1068,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2857,"(9, 26)",0.00020903010033444816,1435,1435,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2858,"(9, 27)",0.00020903010033444816,1042,1042,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2859,"(9, 28)",0.00020903010033444816,1070,1070,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2860,"(9, 29)",0.00020903010033444816,1084,1084,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2861,"(9, 30)",0.00020903010033444816,1395,1395,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2862,"(9, 31)",0.00020903010033444816,1240,1240,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2863,"(9, 32)",0.00020903010033444816,1383,1383,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2864,"(9, 33)",0.00020903010033444816,1370,1370,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2865,"(10, 1, 1)",0.01003344481605351,55,55,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2866,"(10, 1, 2)",0.007525083612040134,1382,1382,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2867,"(10, 1, 3)",0.0018812709030100335,1482,1482,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2868,"(10, 1, 4)",0.0006270903010033445,1483,1483,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2869,"(10, 1, 5)",0.0004180602006688963,1477,1477,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2870,"(10, 1, 6)",0.00020903010033444816,1135,1135,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2871,"(10, 1, 7)",0.00020903010033444816,1169,1169,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2872,"(10, 1, 8)",0.00020903010033444816,1344,1344,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2873,"(10, 1, 9)",0.00020903010033444816,1423,1423,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2874,"(10, 1, 10)",0.00020903010033444816,1474,1474,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2875,"(10, 1, 11)",0.00020903010033444816,1521,1521,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2876,"(10, 1, 12)",0.00020903010033444816,1579,1579,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2877,"(10, 2, 1)",0.010660535117056854,65,65,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2878,"(10, 2, 2)",0.005225752508361204,1422,1422,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2879,"(10, 2, 3)",0.0010451505016722408,1104,1104,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2880,"(10, 2, 4)",0.0008361204013377926,45,45,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2881,"(10, 2, 5)",0.0006270903010033445,1134,1134,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2882,"(10, 2, 6)",0.0006270903010033445,1433,1433,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2883,"(10, 2, 7)",0.0004180602006688963,1172,1172,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2884,"(10, 2, 8)",0.0004180602006688963,1323,1323,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2885,"(10, 2, 9)",0.00020903010033444816,1196,1196,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2886,"(10, 2, 10)",0.00020903010033444816,1322,1322,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2887,"(10, 2, 11)",0.00020903010033444816,1328,1328,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2888,"(10, 2, 12)",0.00020903010033444816,1476,1476,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2889,"(10, 2, 13)",0.00020903010033444816,1485,1485,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2890,"(10, 2, 14)",0.00020903010033444816,1491,1491,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2891,"(10, 2, 15)",0.00020903010033444816,1639,1639,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2892,"(11, 1)",0.01755852842809364,9,9,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2893,"(11, 2)",0.008361204013377924,1608,1608,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2894,"(11, 3)",0.0027173913043478256,1605,1605,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2895,"(11, 4)",0.001254180602006689,1305,1305,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2896,"(11, 5)",0.0010451505016722408,1191,1191,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2897,"(11, 6)",0.0010451505016722408,1316,1316,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2898,"(11, 7)",0.0008361204013377926,1631,1631,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2899,"(11, 8)",0.0008361204013377926,1333,1333,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2900,"(11, 9)",0.0008361204013377926,1365,1365,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2901,"(11, 10)",0.0006270903010033445,1615,1615,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2902,"(11, 11)",0.0004180602006688963,1384,1384,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2903,"(11, 12)",0.0004180602006688963,1604,1604,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2904,"(11, 13)",0.0004180602006688963,1511,1511,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2905,"(11, 14)",0.0004180602006688963,1407,1407,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2906,"(11, 15)",0.0004180602006688963,1371,1371,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2907,"(11, 16)",0.0004180602006688963,1039,1039,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2908,"(11, 17)",0.0004180602006688963,1336,1336,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2909,"(11, 18)",0.0004180602006688963,1307,1307,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2910,"(11, 19)",0.0004180602006688963,1228,1228,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2911,"(11, 20)",0.00020903010033444816,1553,1553,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2912,"(11, 21)",0.00020903010033444816,20,20,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2913,"(11, 22)",0.00020903010033444816,1609,1609,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2914,"(11, 23)",0.00020903010033444816,1074,1074,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2915,"(11, 24)",0.00020903010033444816,1272,1272,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2916,"(11, 25)",0.00020903010033444816,1582,1582,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2917,"(11, 26)",0.00020903010033444816,1581,1581,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2918,"(11, 27)",0.00020903010033444816,1574,1574,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2919,"(11, 28)",0.00020903010033444816,1564,1564,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2920,"(11, 29)",0.00020903010033444816,1559,1559,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2921,"(11, 30)",0.00020903010033444816,1557,1557,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2922,"(11, 31)",0.00020903010033444816,1345,1345,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
2923,"(11, 32)",0.00020903010033444816,1524,1524,0,extinction,72,NA,5.437905332553316,760,36,3,35,2.993226859933421,0.2610330332110218
